ids,label
35788,5.0
50510,8.0
75725,8.0
99807,5.0
92270,3.0
70773,4.0
21690,9.0
48138,5.0
41369,8.0
60349,7.0
72996,0.0
59056,4.0
70990,2.0
84937,8.0
46396,9.0
60768,0.0
56671,3.0
50796,0.0
61926,6.0
86301,5.0
90806,3.0
68023,5.0
54363,0.0
58811,3.0
78824,1.0
54902,5.0
45161,9.0
30904,3.0
35728,6.0
86587,3.0
76616,9.0
62113,6.0
80179,6.0
35223,9.0
58632,0.0
57176,7.0
49236,3.0
21858,0.0
41236,0.0
37093,3.0
20391,8.0
67477,0.0
43645,5.0
82775,0.0
82779,1.0
80884,3.0
35844,2.0
69974,2.0
49078,8.0
94134,3.0
97645,8.0
36375,4.0
69714,7.0
52822,2.0
25973,8.0
82495,7.0
65939,1.0
60288,9.0
68324,7.0
85893,6.0
21346,5.0
87322,8.0
60025,7.0
40930,4.0
83148,6.0
23026,3.0
28591,8.0
59438,9.0
68330,0.0
48247,3.0
24743,8.0
50531,3.0
52508,1.0
36358,0.0
65289,3.0
49286,2.0
75512,7.0
32622,3.0
90550,6.0
45097,6.0
48540,2.0
70076,7.0
52915,3.0
39917,1.0
97580,3.0
55104,4.0
72461,9.0
48937,0.0
73765,2.0
32122,4.0
29708,0.0
22141,1.0
28778,0.0
52930,5.0
73898,1.0
79262,2.0
80970,2.0
61565,0.0
79211,9.0
24564,7.0
49371,3.0
81038,9.0
85713,3.0
26116,8.0
98188,1.0
68940,3.0
60918,3.0
26739,9.0
90929,3.0
36985,3.0
94607,2.0
36841,5.0
55209,1.0
74598,1.0
23495,7.0
89988,8.0
24877,0.0
20879,6.0
48894,2.0
90993,9.0
34652,0.0
25261,2.0
51369,9.0
86837,0.0
80000,1.0
97735,8.0
37538,2.0
94979,0.0
96660,4.0
61015,1.0
95139,3.0
81562,7.0
70432,0.0
91379,8.0
52851,7.0
28358,6.0
92475,0.0
82691,0.0
63745,8.0
88579,0.0
98640,0.0
36993,0.0
81115,7.0
51487,9.0
62701,2.0
80257,6.0
41363,0.0
90444,6.0
38392,3.0
78574,3.0
79760,4.0
91703,3.0
76177,3.0
80192,9.0
44807,7.0
59580,1.0
98273,9.0
53517,7.0
66205,2.0
74749,4.0
56891,8.0
67295,7.0
72826,5.0
79406,5.0
78488,5.0
92167,6.0
38517,8.0
51161,9.0
34826,8.0
52989,3.0
62170,2.0
66636,2.0
93990,6.0
83630,0.0
62352,2.0
53060,6.0
28750,4.0
29514,5.0
20449,8.0
77764,2.0
44092,7.0
32627,6.0
26438,7.0
42916,2.0
62407,9.0
69443,3.0
34286,0.0
38890,8.0
38885,2.0
29538,7.0
38274,9.0
24336,8.0
24133,9.0
54259,6.0
33107,1.0
62398,7.0
27017,2.0
45265,3.0
67737,9.0
49477,1.0
39357,0.0
93068,3.0
78211,0.0
61818,7.0
72242,9.0
95004,9.0
96958,9.0
78776,0.0
71535,3.0
33748,6.0
31285,3.0
99778,4.0
78286,9.0
97385,0.0
53763,1.0
40245,6.0
37311,6.0
39765,3.0
98505,4.0
62698,2.0
31752,7.0
69850,1.0
79583,2.0
22536,0.0
33097,6.0
77247,8.0
91687,6.0
29677,0.0
53961,4.0
84642,2.0
54859,9.0
85266,9.0
44720,5.0
87931,6.0
25306,2.0
37257,4.0
53511,9.0
30731,3.0
43178,9.0
94591,3.0
62479,5.0
24810,0.0
81635,9.0
43221,0.0
46243,7.0
90471,6.0
82364,7.0
48331,3.0
32468,4.0
57042,9.0
63004,4.0
97555,2.0
24018,8.0
57934,0.0
43435,4.0
22209,1.0
91052,8.0
29918,1.0
68988,6.0
23002,4.0
99692,8.0
58134,3.0
55797,1.0
87897,3.0
80639,4.0
51135,5.0
28139,9.0
38482,9.0
32576,8.0
94423,4.0
73321,3.0
24367,3.0
77726,2.0
67063,1.0
54417,4.0
88369,0.0
25435,9.0
64098,5.0
66335,6.0
26176,9.0
60855,7.0
75523,2.0
89893,4.0
92929,8.0
94919,0.0
38275,0.0
42853,9.0
72900,7.0
26065,8.0
42447,1.0
92659,4.0
44179,1.0
93016,3.0
20166,6.0
30988,4.0
68419,8.0
78330,4.0
83596,3.0
58067,0.0
25166,8.0
37731,6.0
25734,5.0
41633,7.0
65037,4.0
34496,8.0
27328,5.0
83766,7.0
61275,9.0
33726,4.0
32953,1.0
55920,3.0
73936,6.0
76009,4.0
40945,7.0
47344,1.0
84833,0.0
37648,9.0
62886,6.0
93647,9.0
92310,3.0
33384,8.0
39075,1.0
23190,9.0
21470,5.0
75918,7.0
69105,8.0
97986,6.0
91466,2.0
29796,5.0
79351,2.0
88675,4.0
27955,3.0
91684,3.0
84201,0.0
52152,9.0
33650,7.0
82202,6.0
65758,2.0
36878,6.0
91146,5.0
52953,3.0
24549,8.0
38155,3.0
90283,3.0
97205,2.0
63310,8.0
22983,8.0
81935,6.0
41827,8.0
80052,8.0
61596,0.0
59165,7.0
54249,6.0
71574,2.0
72498,7.0
49437,5.0
95255,3.0
61004,6.0
69382,5.0
90752,1.0
61380,7.0
81758,4.0
94563,7.0
27895,3.0
67514,4.0
75497,6.0
79150,4.0
48773,0.0
20410,3.0
36243,2.0
31565,5.0
37937,1.0
92286,1.0
54810,9.0
32371,0.0
30542,6.0
82256,9.0
58536,6.0
95370,3.0
57976,8.0
25738,5.0
36534,8.0
90785,3.0
46144,0.0
77402,3.0
58470,4.0
40697,2.0
36513,4.0
39336,2.0
27551,4.0
42881,1.0
44919,5.0
47380,5.0
21339,3.0
56806,9.0
66442,6.0
67307,0.0
75300,0.0
63626,3.0
22134,6.0
23487,0.0
39515,8.0
23550,4.0
92660,3.0
90451,9.0
95368,6.0
66654,9.0
75848,7.0
27103,1.0
99464,7.0
23809,9.0
55218,8.0
50688,8.0
67911,9.0
84391,6.0
72101,2.0
24294,1.0
21366,0.0
73584,1.0
67817,6.0
61391,9.0
24998,6.0
41931,0.0
82044,2.0
48791,1.0
28905,9.0
70689,6.0
33784,0.0
94676,8.0
41621,7.0
25242,8.0
59381,6.0
32873,9.0
54860,5.0
94960,6.0
47031,2.0
75919,4.0
91176,1.0
51443,1.0
38152,0.0
26854,4.0
39262,0.0
55958,1.0
30323,1.0
50976,0.0
59029,7.0
50644,0.0
91743,0.0
37591,9.0
51895,9.0
53135,3.0
24008,8.0
49074,1.0
85755,2.0
80831,8.0
30047,1.0
59244,7.0
41649,5.0
68633,9.0
94158,8.0
20126,4.0
67170,1.0
78112,0.0
86649,4.0
72694,5.0
87325,8.0
37072,8.0
81641,6.0
38799,9.0
80987,0.0
52080,9.0
26080,1.0
40757,7.0
67510,1.0
40628,8.0
91184,2.0
96845,3.0
54455,9.0
87979,6.0
92762,1.0
51152,8.0
68642,3.0
24984,1.0
55185,6.0
92440,7.0
40549,1.0
97987,1.0
70484,5.0
78516,5.0
26246,6.0
89930,6.0
45661,4.0
28402,4.0
90793,9.0
50316,0.0
86009,8.0
92127,6.0
43831,7.0
69393,2.0
83479,9.0
20896,1.0
71824,8.0
67239,8.0
83064,3.0
86080,5.0
87136,5.0
90868,0.0
40489,8.0
97068,8.0
47202,5.0
34571,3.0
36422,0.0
21578,7.0
67526,5.0
50755,8.0
37276,0.0
34847,5.0
70315,3.0
98387,0.0
59687,4.0
97128,6.0
96319,8.0
22632,3.0
37537,0.0
62950,2.0
54702,2.0
55495,6.0
75922,4.0
60760,5.0
65255,9.0
80612,9.0
92320,6.0
24711,9.0
56576,8.0
54291,4.0
71056,3.0
67531,9.0
46393,4.0
76192,8.0
80016,7.0
41881,1.0
99455,0.0
81555,9.0
24163,9.0
34607,2.0
86562,7.0
93826,7.0
94120,3.0
67217,3.0
28309,6.0
43355,1.0
55041,2.0
34559,2.0
71748,3.0
25452,2.0
85199,0.0
95735,0.0
82697,4.0
90667,9.0
20064,5.0
82766,9.0
27238,9.0
91220,0.0
77500,4.0
35055,3.0
32434,8.0
74153,0.0
32563,6.0
44859,5.0
73766,9.0
66165,3.0
90666,0.0
92229,0.0
54738,8.0
92641,5.0
77329,5.0
39983,1.0
34130,4.0
92596,0.0
75002,5.0
85518,1.0
32645,9.0
27169,3.0
49904,2.0
69191,9.0
26621,1.0
58554,4.0
34210,8.0
20936,9.0
82289,9.0
23423,0.0
78036,4.0
73631,5.0
49187,5.0
86810,4.0
35232,1.0
85804,3.0
67523,5.0
88305,8.0
84695,6.0
66782,7.0
70279,5.0
88931,7.0
63748,4.0
34325,5.0
39378,6.0
23298,2.0
40323,9.0
34702,8.0
93512,8.0
45939,9.0
86657,9.0
84447,6.0
74793,0.0
97095,4.0
69051,3.0
53253,0.0
77933,4.0
80637,8.0
30972,8.0
47906,3.0
75046,3.0
52185,9.0
51181,8.0
33983,7.0
42251,6.0
68060,3.0
71878,4.0
24441,7.0
83528,9.0
83505,8.0
31053,0.0
82026,3.0
26801,1.0
63444,4.0
62586,6.0
58825,6.0
41665,4.0
90145,9.0
25397,7.0
92538,5.0
96872,0.0
87628,2.0
67957,3.0
44546,6.0
88291,7.0
76667,7.0
40727,7.0
39488,0.0
50175,4.0
23900,4.0
27744,7.0
89286,9.0
65375,8.0
33575,9.0
38868,8.0
23299,6.0
85866,9.0
34465,5.0
83597,8.0
61158,9.0
66068,8.0
46824,2.0
63079,2.0
80900,6.0
35193,0.0
70641,3.0
30049,2.0
22238,9.0
54207,2.0
73834,6.0
30297,7.0
56602,4.0
65830,0.0
91856,2.0
25330,2.0
56741,6.0
38430,9.0
63007,1.0
53205,8.0
90288,2.0
56516,8.0
34264,1.0
96348,0.0
38189,5.0
75843,1.0
58327,0.0
45951,4.0
41269,1.0
49587,0.0
84402,3.0
44684,6.0
93882,0.0
62452,6.0
40856,6.0
49970,9.0
99843,3.0
41740,9.0
81549,4.0
98955,1.0
39402,0.0
45322,4.0
86961,7.0
59830,2.0
81044,7.0
83779,4.0
46556,0.0
58486,3.0
27131,9.0
67073,3.0
76481,9.0
50582,1.0
20320,2.0
69666,7.0
27034,1.0
53411,8.0
53182,5.0
91433,0.0
64384,5.0
92387,2.0
66221,3.0
54568,4.0
39704,1.0
97853,2.0
80677,2.0
78606,4.0
46977,7.0
62490,9.0
82146,9.0
65636,7.0
29734,3.0
88451,0.0
61909,4.0
40386,7.0
23148,6.0
33253,0.0
27074,8.0
91678,3.0
29079,9.0
86204,7.0
57602,9.0
67304,5.0
74873,2.0
92130,8.0
20451,8.0
49539,2.0
22690,8.0
49292,7.0
32676,9.0
26202,4.0
68844,1.0
34360,4.0
55758,7.0
28677,7.0
38431,1.0
30646,5.0
63737,5.0
43040,9.0
46735,3.0
21248,2.0
50938,5.0
52355,5.0
82606,5.0
61046,6.0
85549,9.0
53836,0.0
81998,1.0
54834,6.0
84116,4.0
97564,9.0
97652,8.0
68153,3.0
87507,3.0
65678,9.0
53714,8.0
88162,4.0
97927,8.0
40618,7.0
67798,1.0
50684,4.0
54378,3.0
33732,4.0
94970,8.0
36784,2.0
42117,8.0
55733,9.0
60879,3.0
39263,1.0
23288,5.0
28935,0.0
47777,3.0
36625,4.0
57739,5.0
88070,1.0
37277,5.0
40421,3.0
93313,8.0
30562,3.0
56702,9.0
80457,7.0
79630,9.0
99553,4.0
35757,2.0
80686,0.0
27998,7.0
87406,7.0
40423,4.0
35784,3.0
34742,4.0
47335,6.0
43359,0.0
69043,9.0
52205,9.0
27425,4.0
73011,3.0
35460,0.0
77520,7.0
27648,1.0
78820,9.0
92724,8.0
36948,4.0
92088,2.0
65378,0.0
89046,9.0
72975,7.0
46667,9.0
81606,1.0
60542,0.0
21660,8.0
27268,6.0
60060,0.0
49704,6.0
82008,9.0
46182,1.0
52668,0.0
41584,7.0
27618,9.0
46969,1.0
28972,7.0
73555,4.0
46236,7.0
56783,1.0
31681,6.0
58109,8.0
33503,8.0
25292,4.0
79809,9.0
25180,2.0
46212,6.0
41888,7.0
39843,7.0
99497,4.0
42716,4.0
27881,7.0
92357,9.0
44415,0.0
32223,6.0
79842,7.0
90644,5.0
55300,1.0
68278,0.0
72719,0.0
52941,7.0
89266,4.0
76512,7.0
71712,9.0
57463,1.0
57134,8.0
59987,8.0
67389,2.0
74064,8.0
59867,1.0
63794,0.0
66684,7.0
38125,1.0
81599,4.0
25058,3.0
41573,6.0
60716,0.0
98182,0.0
43688,0.0
88390,8.0
25415,2.0
27082,0.0
70103,5.0
64837,6.0
54274,2.0
95146,0.0
38753,8.0
90335,5.0
68914,2.0
72310,6.0
56507,7.0
46460,1.0
92739,5.0
38264,8.0
81603,8.0
69743,0.0
47465,9.0
30115,1.0
79126,4.0
34473,6.0
66058,3.0
90757,3.0
21605,3.0
72667,0.0
42994,1.0
32986,5.0
79272,1.0
60477,9.0
52614,2.0
84165,6.0
51587,2.0
40084,8.0
68301,2.0
26360,6.0
78630,5.0
96206,0.0
96145,2.0
39552,4.0
92934,2.0
20526,0.0
83516,7.0
70451,3.0
50049,4.0
53520,0.0
43361,8.0
61872,8.0
91606,7.0
94939,5.0
65022,0.0
44718,9.0
46880,4.0
23799,1.0
43258,7.0
47842,5.0
61666,0.0
49416,4.0
97419,2.0
97308,4.0
44846,8.0
57823,1.0
66157,6.0
42600,9.0
75393,0.0
20358,5.0
99079,4.0
99919,9.0
36579,3.0
25580,0.0
27466,6.0
77093,9.0
71463,0.0
93397,5.0
77582,9.0
44075,6.0
60698,5.0
45863,2.0
36945,1.0
36880,6.0
92058,2.0
36293,0.0
27477,0.0
81053,4.0
49089,3.0
82827,7.0
71251,0.0
55190,0.0
91366,8.0
69589,7.0
29032,7.0
57433,5.0
65965,2.0
71117,0.0
22658,5.0
32822,6.0
53687,0.0
64002,8.0
43112,1.0
68542,7.0
77067,0.0
31329,3.0
23032,7.0
26857,9.0
93622,9.0
89069,8.0
38629,4.0
40686,0.0
71196,9.0
52984,5.0
63274,9.0
49331,2.0
57741,7.0
64848,0.0
21367,4.0
42623,0.0
78772,2.0
72234,1.0
45781,9.0
41329,0.0
55626,2.0
78543,3.0
34484,0.0
23490,0.0
42432,1.0
24872,0.0
61239,2.0
35450,8.0
73929,6.0
67265,9.0
52898,1.0
25855,0.0
76123,7.0
26962,0.0
85414,3.0
54447,7.0
85590,6.0
56248,0.0
82917,8.0
41706,4.0
63351,7.0
65436,3.0
50713,1.0
21991,4.0
30046,9.0
40377,8.0
23371,9.0
34268,5.0
65512,9.0
93345,6.0
48243,5.0
99182,7.0
69868,1.0
81139,9.0
52428,9.0
37557,5.0
46195,5.0
82806,6.0
68721,0.0
21846,7.0
90552,8.0
80774,0.0
65855,6.0
30496,4.0
25390,5.0
75362,6.0
67148,1.0
85125,6.0
46816,5.0
70531,8.0
79293,9.0
87326,6.0
23160,6.0
64874,4.0
69996,2.0
65041,8.0
82654,3.0
38895,9.0
99634,6.0
61782,3.0
37101,7.0
59399,2.0
34422,9.0
71529,0.0
27515,0.0
20535,7.0
40381,9.0
95472,8.0
72347,5.0
88197,3.0
35868,6.0
95576,8.0
61829,2.0
24463,7.0
48208,6.0
43215,7.0
73004,3.0
55357,3.0
96384,8.0
62893,5.0
28244,5.0
42910,1.0
81356,4.0
91700,2.0
37299,7.0
61999,2.0
54433,5.0
93280,9.0
40704,6.0
30292,1.0
97070,1.0
81789,5.0
78297,9.0
79717,6.0
64219,9.0
99063,3.0
78873,0.0
33933,0.0
24520,0.0
68103,2.0
82604,3.0
24656,8.0
89083,4.0
56271,3.0
33662,1.0
89603,6.0
66754,6.0
27159,8.0
34238,6.0
49205,4.0
24937,4.0
64958,2.0
23431,2.0
85075,2.0
62108,3.0
39757,1.0
45968,7.0
87001,0.0
23626,6.0
71239,2.0
36288,4.0
99694,0.0
53279,2.0
79812,9.0
96631,1.0
67829,0.0
55793,7.0
52684,4.0
63434,0.0
80183,7.0
78567,9.0
82073,9.0
76219,6.0
28869,4.0
29620,4.0
20742,6.0
74652,7.0
55730,4.0
72729,1.0
44201,2.0
72690,3.0
47235,2.0
80936,7.0
42591,2.0
78926,1.0
68018,9.0
86669,6.0
59981,3.0
21349,2.0
31901,7.0
37671,6.0
64681,1.0
49425,4.0
77369,5.0
49916,2.0
54517,1.0
79991,1.0
38377,1.0
32557,8.0
67245,8.0
65290,8.0
86117,1.0
21646,9.0
42824,0.0
52249,4.0
47799,3.0
48643,4.0
47486,3.0
85608,0.0
50320,0.0
83340,4.0
82090,9.0
29815,3.0
51319,2.0
21791,7.0
60149,3.0
81144,5.0
50225,4.0
96234,0.0
62777,1.0
39210,5.0
97446,4.0
38113,9.0
87627,0.0
49008,1.0
43804,0.0
68462,7.0
35251,6.0
30062,5.0
69148,3.0
27221,6.0
59847,0.0
60524,7.0
93324,8.0
66430,8.0
29147,0.0
29470,1.0
38109,5.0
71364,5.0
94104,4.0
22810,0.0
38423,7.0
58043,7.0
65136,3.0
56300,9.0
84757,7.0
66999,7.0
27578,7.0
94932,0.0
84454,4.0
85917,0.0
88689,2.0
80023,3.0
34537,3.0
95963,0.0
51612,9.0
54381,9.0
27145,8.0
21826,2.0
47137,9.0
59647,4.0
20233,5.0
34285,4.0
91230,9.0
33227,5.0
83930,9.0
20616,9.0
96846,2.0
28810,6.0
48289,4.0
56227,3.0
97778,4.0
23109,9.0
22139,9.0
83501,3.0
26732,9.0
37798,2.0
33057,8.0
67811,1.0
85487,9.0
31118,8.0
61176,0.0
92825,2.0
93713,9.0
75509,5.0
42294,0.0
60875,2.0
64601,2.0
31836,1.0
92468,5.0
56640,3.0
71749,6.0
84945,9.0
96528,7.0
64110,2.0
65985,4.0
83093,0.0
77948,4.0
74738,6.0
43354,6.0
72724,8.0
99607,2.0
51274,7.0
21095,9.0
37084,0.0
73593,2.0
37355,9.0
85587,9.0
94489,3.0
48518,1.0
91933,4.0
91335,1.0
34296,0.0
55353,0.0
59524,6.0
57156,1.0
34079,0.0
50003,7.0
30418,7.0
63099,1.0
43076,1.0
46840,7.0
75252,7.0
44618,3.0
23068,6.0
72692,8.0
67404,4.0
26994,4.0
20378,7.0
35108,1.0
39019,9.0
81628,7.0
42588,5.0
85885,0.0
39009,5.0
25994,9.0
29661,8.0
59200,5.0
82693,2.0
31765,6.0
63467,4.0
79610,2.0
69113,5.0
75670,1.0
81760,8.0
21135,2.0
56323,1.0
70269,3.0
48820,1.0
79364,9.0
38470,0.0
37458,3.0
83543,9.0
41033,1.0
84086,2.0
33366,1.0
57502,7.0
28131,6.0
71725,1.0
74027,7.0
40972,2.0
59007,6.0
60905,1.0
75144,8.0
84422,4.0
96886,9.0
34953,6.0
46285,3.0
92946,1.0
49857,8.0
77852,3.0
98842,4.0
88875,1.0
77986,5.0
42024,5.0
65285,6.0
60104,1.0
63183,8.0
53111,6.0
45055,7.0
39520,3.0
93670,4.0
83939,9.0
54270,4.0
83062,6.0
78179,5.0
99053,9.0
25120,4.0
91429,7.0
83066,2.0
56208,2.0
72794,1.0
21057,0.0
47958,3.0
26197,7.0
44868,3.0
72687,9.0
76024,1.0
59251,0.0
66431,9.0
60127,6.0
36185,4.0
69612,8.0
28242,5.0
92560,3.0
42284,4.0
99397,6.0
26853,8.0
93171,0.0
73133,2.0
54412,0.0
90979,0.0
81006,3.0
55293,9.0
67218,2.0
30569,7.0
31087,9.0
66369,6.0
71308,0.0
92484,8.0
99473,4.0
32270,8.0
91103,8.0
34644,6.0
83713,8.0
77666,0.0
20757,4.0
31585,8.0
71150,0.0
30781,8.0
97238,6.0
41203,7.0
27953,4.0
70093,1.0
26943,3.0
82263,9.0
56395,0.0
98572,1.0
88203,1.0
68180,5.0
93420,5.0
29662,9.0
85857,8.0
61306,3.0
75073,8.0
46365,1.0
39151,9.0
23166,1.0
23595,9.0
28502,1.0
51036,6.0
51939,1.0
68579,4.0
62456,2.0
67230,7.0
39880,7.0
92011,7.0
47721,0.0
23368,3.0
51565,9.0
64242,2.0
28386,8.0
24269,3.0
88340,8.0
31919,7.0
23045,1.0
90684,7.0
22481,2.0
56978,6.0
74307,2.0
98575,5.0
23359,3.0
43212,3.0
71921,5.0
69038,5.0
48381,6.0
79029,7.0
34085,7.0
40240,9.0
20611,7.0
54804,9.0
94303,9.0
93026,7.0
96746,1.0
45543,4.0
57529,8.0
95243,0.0
20684,6.0
57662,3.0
58315,0.0
20886,9.0
62096,2.0
68338,8.0
94779,6.0
35083,5.0
58600,0.0
96036,8.0
68674,0.0
89021,2.0
44655,4.0
74737,5.0
49441,8.0
21461,0.0
33961,3.0
57948,2.0
61092,6.0
56605,4.0
21718,1.0
79883,4.0
59895,1.0
64066,6.0
28884,8.0
98377,1.0
96489,0.0
72446,3.0
35483,4.0
76170,4.0
36234,4.0
67856,8.0
33763,7.0
95044,4.0
64898,7.0
38280,0.0
25099,9.0
64699,8.0
86775,5.0
54425,3.0
40890,0.0
44170,8.0
97549,8.0
78226,4.0
34718,1.0
80145,0.0
20016,5.0
45759,6.0
92394,1.0
44435,7.0
63029,8.0
20052,6.0
69885,2.0
42811,9.0
53867,7.0
27060,2.0
37236,7.0
48322,5.0
25168,8.0
21825,2.0
49376,4.0
65245,5.0
60293,4.0
32007,8.0
64132,4.0
33701,9.0
94548,0.0
50485,6.0
69405,9.0
81304,1.0
30773,0.0
89584,6.0
59550,3.0
84257,4.0
71865,8.0
80926,0.0
84171,7.0
54584,5.0
74625,4.0
30052,2.0
51276,3.0
46524,2.0
74929,8.0
83661,0.0
32464,3.0
96045,3.0
43004,7.0
97972,0.0
73661,4.0
58079,0.0
30086,3.0
83976,6.0
73032,4.0
42646,4.0
54031,9.0
31334,4.0
91015,2.0
54979,7.0
21331,0.0
26992,3.0
99430,1.0
39142,8.0
60584,5.0
94347,6.0
63074,7.0
90549,0.0
38197,1.0
36431,0.0
72467,1.0
56840,0.0
65421,8.0
47878,8.0
84252,7.0
49220,6.0
91438,2.0
41027,3.0
97060,7.0
44833,0.0
77660,7.0
56830,1.0
77888,8.0
66875,9.0
38559,1.0
86085,2.0
99703,3.0
55362,9.0
36970,8.0
61510,7.0
39617,5.0
79631,3.0
76841,4.0
77887,8.0
65975,7.0
45545,8.0
23556,7.0
39570,0.0
76636,4.0
23008,7.0
63670,3.0
79431,0.0
47738,8.0
21599,8.0
70149,8.0
81743,8.0
50134,6.0
58877,0.0
75681,2.0
52291,6.0
60890,0.0
96863,0.0
87139,6.0
48822,0.0
45062,7.0
68925,9.0
28894,5.0
60308,1.0
37452,5.0
74129,2.0
87891,1.0
59335,7.0
65262,7.0
42511,0.0
69535,0.0
77855,0.0
79722,2.0
49762,9.0
83122,2.0
46235,1.0
65054,2.0
77482,5.0
45197,0.0
88607,1.0
21486,7.0
54367,3.0
49213,8.0
44279,7.0
42759,8.0
26877,1.0
24527,0.0
59538,1.0
64535,9.0
89675,6.0
85921,7.0
44836,8.0
89361,6.0
71766,0.0
67035,2.0
29098,4.0
76363,0.0
62574,6.0
84512,8.0
55308,0.0
38443,0.0
37389,5.0
49295,8.0
69717,8.0
49528,1.0
56852,9.0
84012,7.0
38743,1.0
38754,4.0
66827,6.0
23087,7.0
39387,9.0
92467,4.0
42637,9.0
36611,4.0
91883,4.0
45953,6.0
44206,0.0
22619,5.0
95213,0.0
23560,2.0
90366,9.0
61342,9.0
71999,8.0
57164,0.0
88074,4.0
31669,7.0
27378,3.0
23826,3.0
89055,4.0
44361,5.0
71637,7.0
60465,9.0
51820,2.0
69250,0.0
29530,0.0
28322,7.0
69319,9.0
95242,7.0
67921,7.0
92212,8.0
35135,0.0
33444,8.0
66446,7.0
57138,6.0
84516,3.0
32864,2.0
78388,0.0
79031,1.0
99454,3.0
55846,2.0
40785,5.0
82832,3.0
37795,7.0
75955,3.0
85158,2.0
29510,4.0
38553,9.0
73912,8.0
61066,4.0
45622,3.0
62240,7.0
96864,7.0
84576,6.0
26110,1.0
69306,0.0
27647,2.0
83404,8.0
72714,4.0
72352,5.0
89448,0.0
35813,5.0
41915,4.0
25348,7.0
78864,6.0
34874,7.0
83776,1.0
84102,5.0
59329,2.0
31927,8.0
84794,9.0
33096,2.0
82560,6.0
75138,1.0
43503,8.0
94044,3.0
89401,9.0
46400,8.0
61209,0.0
83773,3.0
30018,3.0
70184,7.0
49479,9.0
25447,4.0
37486,3.0
31960,3.0
39255,8.0
37611,2.0
34687,5.0
36083,1.0
39754,9.0
56146,7.0
44976,5.0
87841,1.0
88761,4.0
23816,6.0
22099,6.0
63569,8.0
99833,6.0
96392,7.0
69511,9.0
82769,6.0
66742,7.0
40547,6.0
63972,1.0
95552,6.0
63253,2.0
88006,1.0
31714,5.0
65897,9.0
29247,3.0
99869,6.0
74424,4.0
28254,3.0
41885,4.0
87265,2.0
69553,6.0
20151,7.0
95398,9.0
42625,5.0
88938,7.0
95046,4.0
90733,2.0
31191,1.0
65106,0.0
26872,5.0
43739,4.0
41175,1.0
33071,6.0
36548,7.0
72700,0.0
97319,5.0
42568,8.0
73786,2.0
42062,3.0
74359,5.0
37398,9.0
54571,4.0
27837,7.0
49323,7.0
64743,3.0
27150,8.0
85576,9.0
41629,4.0
89640,7.0
65889,4.0
26927,8.0
93978,3.0
30008,4.0
81879,6.0
68201,7.0
72950,3.0
57815,3.0
99057,4.0
28295,2.0
58628,5.0
77233,8.0
29050,0.0
66357,0.0
21549,6.0
62573,8.0
53777,1.0
86797,9.0
67380,4.0
85063,2.0
97157,7.0
43917,7.0
45497,9.0
46332,0.0
36578,5.0
44138,1.0
62132,5.0
38661,0.0
70508,6.0
73923,9.0
71345,0.0
51814,8.0
59516,4.0
91227,5.0
42004,3.0
35909,0.0
88595,4.0
25763,1.0
76043,9.0
77560,6.0
83154,3.0
33506,6.0
41072,5.0
47960,2.0
45231,2.0
52340,2.0
24982,3.0
34213,8.0
74346,9.0
81646,2.0
44605,8.0
39918,3.0
24847,8.0
48001,2.0
21806,2.0
44381,6.0
93658,9.0
89188,8.0
39246,4.0
46351,3.0
71202,0.0
48872,8.0
87147,3.0
92967,7.0
83799,7.0
91039,9.0
78456,0.0
43969,9.0
30557,1.0
68715,0.0
86496,4.0
92375,4.0
93709,2.0
29656,0.0
85580,3.0
87875,2.0
85353,0.0
93425,8.0
81956,3.0
52388,0.0
94130,1.0
84528,8.0
82803,5.0
37973,1.0
77951,4.0
70533,5.0
63233,9.0
95550,0.0
72406,7.0
32832,4.0
46822,8.0
79739,0.0
75622,3.0
56199,4.0
94888,7.0
27440,1.0
58010,4.0
94231,2.0
65918,0.0
84670,8.0
50489,3.0
78344,0.0
52239,1.0
42940,8.0
32615,0.0
39041,8.0
70339,6.0
56303,0.0
70087,2.0
81151,6.0
50415,2.0
31817,0.0
51444,0.0
85919,1.0
84109,7.0
85727,0.0
81631,6.0
88090,3.0
24074,8.0
35699,2.0
21703,2.0
76957,8.0
78603,0.0
77808,7.0
25594,0.0
50599,7.0
43430,3.0
99389,0.0
97573,6.0
24419,9.0
49865,4.0
71713,2.0
51972,3.0
92939,1.0
71909,5.0
80700,2.0
75628,3.0
27688,1.0
67038,6.0
90373,1.0
70983,2.0
79562,2.0
61855,0.0
94278,0.0
53486,3.0
76270,5.0
43597,1.0
46233,1.0
89318,0.0
36171,8.0
72286,9.0
32367,4.0
53614,4.0
59927,0.0
46901,8.0
28039,4.0
64115,3.0
95930,5.0
24538,6.0
24822,9.0
98674,8.0
48171,0.0
45149,7.0
42561,5.0
91680,9.0
33522,2.0
28893,1.0
92384,1.0
74146,8.0
48145,1.0
54482,2.0
24323,2.0
85217,8.0
45949,8.0
66280,5.0
71295,0.0
31772,9.0
78497,0.0
86375,1.0
34026,1.0
61018,2.0
21500,4.0
30300,9.0
23260,4.0
33543,8.0
69857,8.0
86585,9.0
97367,0.0
23920,4.0
53792,3.0
38104,0.0
39455,1.0
42304,5.0
70720,3.0
25578,0.0
77460,6.0
20332,4.0
53603,9.0
56364,4.0
80803,1.0
57261,4.0
28633,3.0
43499,4.0
57896,2.0
67326,7.0
